Site,Dist,Site name,Start,End,Lat,Lon,Source,STA,Height (m),Bar_ht,WMO
012272,12,MINARA DINGO O.S.,1973,2001,-28.8789,121.5969,.....,WA,450,..,..
012273,12,MINARA KAURI BORE,1973,2001,-28.7083,121.6908,.....,WA,500,..,..
012274,12,AVOCA DOWNS,1973,1974,-30.95,122.3167,.....,WA,..,..,..
012275,12,KENTS DAM,1973,1980,-32.3717,122.8133,.....,WA,250,..,..
012276,12,BULLOCK HILLS DAM,1973,1980,-32.0817,122.895,.....,WA,300,..,..
012277,12,DEPOT SPRINGS LANGFORD,1973,1982,-27.8417,120.22,.....,WA,500,..,..
012279,12,MIDDLE IRON CAP,1974,1999,-32.5811,119.7411,.....,WA,420,..,..
012280,12,BANJAWARN,1975,..,-27.7036,121.6131,GPS,WA,550,..,..
012281,12,MUNGLINUP MELALEUCA,1975,2020,-33.5969,120.7578,GPS,WA,210,..,..
012282,12,MOUNT BURGES,1979,1993,-30.8544,121.115,.....,WA,350,..,..
012283,12,TARMOOLA,1980,..,-28.7175,121.1506,GPS,WA,390,..,..
012284,12,HOLLETON,1980,2009,-31.9197,119.2575,GPS,WA,440,..,..
012285,12,BANDYA NORTH,1980,2020,-27.5489,121.8286,GPS,WA,400,..,..
012286,12,CATABY CASCADES,1979,1994,-33.2722,121.0867,.....,WA,220,..,..
012287,12,MOUNT HOLLAND,1981,1986,-32.1539,119.7089,.....,WA,490,..,..
012288,12,HYDEN SCAMP ROCK,1981,1989,-32.0683,120.6683,.....,WA,490,..,..
012289,12,TALGOMINE DNS,1913,1947,-31.2,118.5833,.....,WA,..,..,..
012290,12,RPF 56 MILE,1905,1937,-30.6,118.55,.....,WA,..,..,..
012291,12,RIVER PLAINS,1983,..,-33.4578,120.915,GPS,WA,200,..,..
012292,12,WYLAND HEIGHTS,1978,1981,-33.6333,122.5833,.....,WA,150,..,..
012293,12,ROCKY PLAINS,1982,..,-33.6211,122.6,GPS,WA,150,..,..
012294,12,KARRAMANDE,1983,2004,-33.4133,121.1442,GPS,WA,180,..,..
012295,12,COPPIN ROCK,1957,..,-31.1003,118.6019,GPS,WA,335,..,..
012296,12,EENUIN,1965,1978,-30.75,119,.....,WA,..,..,..
012297,12,BEAUMONT WEST,1982,..,-33.4853,122.5867,GPS,WA,180,..,..
012298,12,MULGARA,1984,2024,-31.7575,119.4522,GPS,WA,400,..,..
012299,12,MUNGLINUP STATION,1980,2007,-33.5331,120.8681,GPS,WA,190,..,..
012300,12,LEINSTER,1985,2012,-27.9172,120.7,GPS,WA,508.3,..,..
012301,12,VALAIS BOREFIELD,1986,1994,-28.4717,122.025,.....,WA,430,..,..
012302,12,KALGOORLIE RFDS BASE,1988,1995,-30.7256,121.4653,.....,WA,390,..,..
012303,12,REOMMAR,1973,1998,-33.5908,121.0142,.....,WA,180,..,..
012304,12,MELROSE,1926,..,-27.9283,121.3047,GPS,WA,500,..,..
012305,12,LAVERTON AERO,1991,..,-28.6133,122.4236,GPS,WA,464.3,464.8,94449
012306,12,SPARKLE HILL,1992,..,-33.5239,122.9469,GPS,WA,140,..,..
012307,12,KOORINGA DOWNS,1992,2001,-33.6844,122.8728,.....,WA,120,..,..
012308,12,MOUNT RIDLEY,1992,..,-33.3356,122.0697,GPS,WA,180,..,..
012309,12,BANKINA,1992,1999,-33.2503,122.0306,.....,WA,200,..,..
012310,12,KUMARL EAST,1991,1994,-32.7561,121.7547,GPS,WA,250,..,..
012311,12,HILL PLAINS,1992,..,-33.4661,122.3973,.....,WA,160,..,..
012312,12,KATTA BAREGA,1963,..,-33.5906,122.4519,GPS,WA,150,..,..
012313,12,GEERANING,1993,..,-30.6014,118.5228,GPS,WA,350,..,..
012314,12,LEINSTER AERO,1994,..,-27.8386,120.7031,GPS,WA,497,498,95448
012315,12,WEST POINT SOUTH,1994,2006,-33.6575,120.4803,GPS,WA,180,..,..
012316,12,SALMON GUMS WEST,1994,1997,-33.005,121.435,.....,WA,260,..,..
012317,12,BARRAMBIE,1995,2001,-27.5517,119.2275,.....,WA,550,..,..
012318,12,WALLING ROCK,1995,..,-29.3494,120.4006,GPS,WA,400,..,..
012320,12,SOUTHERN CROSS AIRFIELD,1996,..,-31.2353,119.3564,GPS,WA,347.4,347.9,95634
012321,12,YOUANMI,1996,2007,-28.6172,118.8289,GPS,WA,465,..,..
012322,12,MOUNT WALTON EAST IWDF,1996,2001,-30.3803,120.1481,.....,WA,500,500.5,..
012323,12,KALGOORLIE-BOULDER AIRPORT (AUTO,2024,..,-30.7847,121.4533,GPS,WA,365.3,366,99299
013000,13,OLD CUNYU,1930,2020,-26.0242,120.1033,GPS,WA,500,..,..
013001,13,EARAHEEDY,1946,2001,-25.5908,121.5853,GPS,WA,523,..,..
013002,13,GLEN-AYLE,1950,..,-25.2661,122.0433,GPS,WA,480,..,..
013003,13,JIGALONG,1913,1991,-23.3594,120.7797,.....,WA,570,..,..
013004,13,MILLROSE,1929,1943,-26.1,120.9,.....,WA,..,..,..
013005,13,LORNA GLEN,1939,..,-26.2253,121.5561,GPS,WA,550,..,..
013006,13,MILLROSE,1929,..,-26.4006,120.9539,GPS,WA,550,..,..
013007,13,BALGO HILLS,1940,2016,-20.1417,127.9867,GPS,WA,420,421,94320
013008,13,RPF 477 MILE,1913,1948,-25,120.1,.....,WA,..,..,..
013009,13,RPF 495 MILE,1948,1948,-24.8,120.1,.....,WA,..,..,..
013010,13,RPF 510 MILE,1913,1948,-24.55,120.1,.....,WA,..,..,..
013011,13,WARBURTON AIRFIELD,1940,..,-26.1317,126.5839,GPS,WA,459,459.5,94457
013012,13,WILUNA,1898,2019,-26.5914,120.2258,GPS,WA,521,519,94439
013013,13,RPF 561 MILE,1913,1947,-23.9,120.4,.....,WA,..,..,..
013014,13,CUNYU SHEARING SHED,1910,..,-25.8181,120.1706,GPS,WA,600,..,..
013015,13,CARNEGIE,1942,..,-25.7964,122.9753,GPS,WA,448,449,94451
013016,13,BLACKSTONE RANGE,1955,1957,-26.1,128.2,.....,WA,..,..,..
013017,13,GILES METEOROLOGICAL OFFICE,1956,..,-25.0341,128.301,GPS,WA,598,599,94461
013018,13,WONGAWOL,1966,..,-26.1208,121.9403,GPS,WA,500,..,..
013019,13,WINDIDDA,1967,2001,-26.3867,122.21,.....,WA,500,..,..
013020,13,WELD SPRINGS,1968,1972,-25.0333,121.5667,.....,WA,..,..,..
013021,13,NEW SPRINGS,1968,1983,-25.8233,119.9981,.....,WA,500,..,..
013022,13,SUNDAY WELL,1968,1971,-25.1667,122.3,.....,WA,..,..,..
013023,13,BURRAMBAH,1923,1926,-23.85,120.5,.....,WA,..,..,..
013024,13,PRENTI DOWNS,1970,..,-26.5172,122.8075,GPS,WA,500,..,..
013025,13,MULAN,1970,2005,-20.1006,127.5958,GPS,WA,350,..,..
013026,13,RUDALL RIVER,1971,1974,-22.5833,122.2667,.....,WA,..,..,..
013027,13,NGULUPI STATION,1972,1995,-20.5161,128.9361,.....,WA,300,..,..
013028,13,WALGUN,1972,1973,-23.2,120.7333,.....,WA,..,..,..
013029,13,BILLINNOOKA,1960,1974,-23.0333,120.9,.....,WA,..,..,..
013030,13,TELFER AERO,1974,..,-21.7125,122.2281,GPS,WA,291.9,292.5,94319
013031,13,JAMESON RANGE,1977,1977,-25.8594,127.6556,.....,WA,460,..,..
013032,13,GRANITE PEAK,1980,..,-25.6361,121.3533,GPS,WA,500,..,..
013033,13,YOWALGA,1983,1983,-26.5283,125.6144,.....,WA,480,480,..
013034,13,BARWIDGEE,1988,..,-27.0336,120.9233,GPS,WA,450,..,..
013035,13,DELITA STATION,1992,..,-27.0336,122.4439,GPS,WA,450,..,..
013036,13,JUNDEE,1992,2006,-26.3508,120.6408,GPS,WA,560,..,..
013037,13,XMAS BORE (MILLROSE),1992,1996,-26.3353,120.7786,.....,WA,460,..,..
013038,13,CUNYU,1995,..,-25.7069,120.3478,GPS,WA,600,..,..
013039,13,PACKSADDLE FARM,1995,..,-26.5994,120.3417,GPS,WA,502,..,..
013040,13,TJUKAYIRLA,1994,..,-27.1542,124.5747,GPS,WA,450,..,..
013041,13,TJUKURLA,2004,2008,-24.3467,128.7189,GPS,WA,455,..,..
013042,13,WINGELLINA,2004,2006,-26.0661,128.9317,GPS,WA,680,..,..
013043,13,PARNNGURR,2004,..,-22.8181,122.5956,GPS,WA,400,..,..
013044,13,WILUNA AERO,2017,..,-26.6273,120.2195,GPS,WA,502.4,503.1,95439
013045,13,BALGO HILLS ASA,2012,..,-20.135,127.9892,Unkno,WA,421.1,422.6,94315
014000,14,ADELAIDE RIVER RAILWAY,1926,1977,-13.2467,131.1117,.....,NT,153,..,..
014001,14,NGUIU,1913,1997,-11.765,130.6286,.....,NT,12,..,..
014002,14,BERRIMAH,1948,1967,-12.45,130.9667,.....,NT,330,..,..
014003,14,DARWIN PROFILER 050MHZ,1980,..,-12.4444,130.9542,.....,NT,35,..,99101
014004,14,BERRIMAH RADAR,1998,..,-12.46,130.93,.....,NT,50,..,99091
014005,14,BROCKS CREEK,1897,1949,-13.5,131.4,.....,NT,77,..,..
014006,14,KESWICK POINT,1998,2000,-12.6628,130.5719,GPS,NT,3,..,..
014007,14,BURRUNDIE RAILWAY STATION,1889,1974,-13.5333,131.7,.....,NT,115,..,..
014008,14,CAPE DON,1917,1991,-11.3167,131.7667,.....,NT,19,20,..
014009,14,CHANNEL ISLAND,1932,..,-12.5547,130.8677,GPS,NT,10,..,..
014010,14,DUNDEE BEACH SCHOOL,1998,..,-12.7511,130.3784,GPS,NT,12,..,..
014011,14,MINJILANG,1947,2012,-11.1456,132.5688,GPS,NT,35,..,..
014012,14,DUNDEE LODGE,1998,2000,-12.7197,130.3481,GPS,NT,4,..,..
014013,14,GERIATRIC PARK,1997,..,-12.81,130.4576,GPS,NT,23,..,..
014014,14,EARLY STORMS,1997,2012,-13.9242,131.235,GPS,NT,42,..,..
014015,14,DARWIN AIRPORT,1941,..,-12.4239,130.8925,SURVE,NT,30.4,31.3,94120
014016,14,DARWIN POST OFFICE,1869,1962,-12.46,130.84,.....,NT,24.4,..,..
014017,14,DARWIN QUARANTINE STATION,1934,1983,-12.4867,130.9,.....,NT,30,..,..
014018,14,DARWIN LOCO WORKS,1901,1977,-12.4394,130.8419,.....,NT,15,..,..
014019,14,DARWIN NO 3 POWER STATION,1947,1952,-12.4333,130.85,.....,NT,18,..,..
014020,14,NIGHTCLIFF,1999,2001,-12.3858,130.8553,.....,NT,9,..,..
014021,14,BULEY ROCKHOLE,1999,..,-13.1135,130.7973,GPS,NT,82,..,..
014022,14,DARWIN RIVER RIDGE,2002,..,-12.8136,130.9875,GPS,NT,100,..,..
014024,14,NEWRY,1900,1973,-16.05,129.2667,.....,NT,100.6,..,..
014025,14,RUM JUNGLE,1957,1972,-13.4833,131,.....,NT,60,..,..
014026,14,KOOLPINYAH AWS,1998,2006,-12.3905,131.1753,GPS,NT,32,..,..
014027,14,ANGURUGU,1921,1974,-13.9833,136.4667,.....,NT,15.2,13.7,..
014028,14,HUMPTY DOO STATION,1941,1982,-12.65,131.2833,.....,NT,3,..,..
014029,14,FINNISS AWS,1997,2006,-12.8701,130.5437,GPS,NT,10,..,..
014030,14,DELISSAVILLE AIRSTRIP,1997,2024,-12.551,130.6867,GPS,NT,30,..,..
014031,14,CHARLES POINT,1996,..,-12.3895,130.6306,GPS,NT,14,15.5,99510
014032,14,KOOLPINYAH,1913,..,-12.389,131.1767,GPS,NT,30,..,..
014033,14,ANNABUROO AWS,1996,2005,-12.9125,131.6721,GPS,NT,20,..,..
014034,14,HUMPTY DOO AWS,1996,2002,-12.6116,131.2866,GPS,NT,18,..,..
014035,14,MANTON DAM,1937,2018,-12.8381,131.1306,GPS,NT,41,..,..
014036,14,WOOLNER AWS,1996,2006,-12.3653,131.4692,GPS,NT,4,..,..
014037,14,LEE POINT,1999,2010,-12.3582,130.8932,GPS,NT,24.5,25,..
014038,14,BATCHELOR AREA SCHOOL,2000,2011,-13.0458,131.0342,GPS,NT,105,..,..
014039,14,RANKIN POINT,2000,2013,-12.6836,130.5853,GPS,NT,2,..,..
014040,14,DARWIN AIRPORT COMPARISON,2001,2007,-12.4227,130.8844,GPS,NT,30,31,..
014041,14,MIDDLE POINT,2001,..,-12.605,131.2988,GPS,NT,14.1,15.4,95121
014042,14,OENPELLI,1910,..,-12.3236,133.0579,GPS,NT,6.7,9,..
014043,14,CHANNEL ISLAND AWS,1996,2006,-12.5557,130.8644,GPS,NT,10,..,..
014044,14,HOWARD SPRINGS AWS,1998,2012,-12.4862,131.0203,GPS,NT,47,..,99518
014045,14,MARRAKAI AWS,1996,2004,-12.6157,131.6285,GPS,NT,2,..,..
014046,14,NOONAMAH AWS,1997,2013,-12.6365,131.0714,GPS,NT,26.9,28.3,..
014047,14,MARRAKAI SPRINGS,1995,2003,-12.8001,131.4309,GPS,NT,20,..,..
014048,14,LEADERS CREEK,2002,..,-12.2242,131.0918,GPS,NT,12,..,..
014049,14,DARWIN BOWLS CLUB,2002,..,-12.4355,130.8374,GPS,NT,12,..,..
014050,14,FORT HILL WHARF,2002,..,-12.4706,130.8455,GPS,NT,5,..,..
014051,14,TIMBER CREEK POLICE,1921,1974,-15.65,130.4833,.....,NT,14,..,..
014052,14,ADELAIDE RIVER RIDGE,2002,2019,-13.3319,131.0529,GPS,NT,123,..,..
014053,14,MARLOW LAGOON - FLOCKHART DVE,2002,2006,-12.4988,130.9633,GPS,NT,16,..,..
014054,14,PELL AIRSTRIP STATION,2002,2010,-13.1248,131.1131,GPS,NT,70,..,..
014055,14,UPPER ADELAIDE RIVER,2002,..,-13.481,131.1172,GPS,NT,206,..,..
014056,14,FISH REEF MARINE,2003,2020,-12.4322,130.4428,.....,NT,13,..,94114
014057,14,WOODCUTTER'S MINE,2002,2005,-12.9767,131.1147,GPS,NT,78,..,..
014058,14,MAJESTIC ORCHIDS,2003,2004,-12.7809,130.9663,GPS,NT,34,..,..
014059,14,FOELSCHE HEADLAND,2003,..,-14.0829,131.8099,GPS,NT,203,..,..
014060,14,MARRAKAI,1916,1958,-12.7,131.3,.....,NT,30,..,..
014061,14,BATCHELOR FARM,1912,1928,-13,131,.....,NT,30,..,..
014062,14,EDITH FALLS RIDGE,2003,..,-14.1434,132.1925,GPS,NT,242,..,..
014063,14,DARWIN PROFILER WEST,2003,..,-12.4428,130.9539,GPS,NT,35,..,..
014064,14,DARWIN PROFILER 920MHZ,2003,..,-12.4437,130.9553,GPS,NT,35,..,99102
014065,14,DARWIN PROFILER NORTH,2003,..,-12.4419,130.9555,GPS,NT,35,..,..
014066,14,WALKERS CREEK,1949,1956,-13.05,130.75,.....,NT,120,..,..
014067,14,HUMPTY DOO CATTLE STATION,1954,1973,-12.65,131.2333,.....,NT,38.1,..,..
014068,14,EVA VALLEY,1954,1974,-13.1383,131.0017,.....,NT,100,..,..
014069,14,DARWIN PROFILER EAST,2003,..,-12.443,130.9568,GPS,NT,35,..,..
014070,14,THE CHASE,2004,2019,-12.49,130.9881,GPS,NT,44,..,..
014071,14,NORTHERN HERCULES,1955,1956,-13.5833,132.1333,.....,NT,200,..,..
014072,14,DARWIN NTC AWS,1990,..,-12.4719,130.8458,MAP 1,NT,0,1.3,95122
014073,14,HAYES CREEK,1957,..,-13.5835,131.4576,GPS,NT,152,..,..
014074,14,MYILLY POINT,1957,1964,-12.4167,130.8,.....,NT,130,..,..
014075,14,LLWAS#2,1995,2006,-12.4153,130.8572,GPS,NT,31.4,..,..
014076,14,LLWAS#3,1995,2006,-12.4028,130.8594,GPS,NT,..,..,..
014077,14,LLWAS#4,1995,2006,-12.4072,130.8808,GPS,NT,31.4,..,..
014078,14,SIXTY EIGHT MILE RICE FARM,1959,1961,-13.05,131.1333,.....,NT,50,..,..
014079,14,NOURLANGIE CREEK,1958,1961,-12.7625,132.6583,.....,NT,8,..,..
014080,14,NOONAMAH,1958,1991,-12.6367,131.0733,.....,NT,35,..,..
014081,14,LLWAS#5,1995,2006,-12.4153,130.9006,GPS,NT,31.4,..,..
014082,14,LLWAS#6,1995,2006,-12.4303,130.9111,GPS,NT,31.4,..,..
014083,14,POINT STUART,1957,1973,-12.3583,131.8133,.....,NT,15,..,..
014084,14,MOLINE,1957,1972,-13.7,132.15,.....,NT,152,..,..
014085,14,LLWAS#7,1995,2006,-12.4256,130.8914,GPS,NT,31.4,..,..
014086,14,BEATRICE HILL,1971,..,-12.6495,131.3181,GPS,NT,77,..,..
014087,14,PICKERTARAMOOR,1963,1998,-11.7653,130.8881,.....,NT,70,..,..
014088,14,COPPERFIELD CREEK,1957,1960,-13.55,131.5,.....,NT,221,..,..
014089,14,DS25,1992,..,-12.6354,131.2847,GPS,NT,13,..,..
014090,14,MIDDLE POINT RANGERS,1957,..,-12.5782,131.3145,GPS,NT,10,..,..
014091,14,EL SHARANA,1956,1991,-13.525,132.5139,.....,NT,183,..,..
014092,14,ADELAIDE RIVER POST OFFICE,1956,..,-13.2373,131.1042,GPS,NT,52.5,..,..
014093,14,ADELAIDE RIVER RICE FARM,1957,1958,-13.25,131.1,.....,NT,45,..,..
014094,14,DS24,1992,..,-12.6331,131.2619,GPS,NT,11,..,..
014095,14,HIDDEN VALLEY,1965,1982,-16.55,132.9,.....,NT,198,..,..
014096,14,NORTH HERCULES GOLD MINES,1957,1958,-13.8167,131.8667,.....,NT,250,..,..
014097,14,DS23,1992,..,-12.6231,131.3047,GPS,NT,14,..,..
014098,14,DS22,1992,..,-12.6137,131.2764,GPS,NT,15,..,..
014099,14,HUMPTY DOO TERR. RICE BASE,1958,1960,-12.65,131.2833,.....,NT,41,..,..
014100,14,DS07,1992,..,-12.5698,131.2818,GPS,NT,3,..,..
014101,14,DS21,1992,..,-12.6187,131.2505,GPS,NT,12,..,..
014102,14,SIXTY MILE RICE FARM,1957,1962,-13.05,131.1333,.....,NT,45.7,..,..
014103,14,MILIKAPITI,1959,2004,-11.4258,130.6758,.....,NT,5,..,..
014104,14,GROVE HILL,1957,1958,-12.85,131.1333,.....,NT,60,..,..
014105,14,LEE POINT,1959,1961,-12.3333,130.8833,.....,NT,8,..,..
014106,14,HUMPTY DOO RICE MILL 18 MILE,1958,1961,-12.65,131.2833,.....,NT,41,..,..
014107,14,DS19,1992,..,-12.6094,131.2651,GPS,NT,24,..,..
014108,14,LITCHFIELD CREEK,1957,1961,-12.6,131.2333,.....,NT,40,..,..
014109,14,TORTILLA FLATS,1958,1974,-13.1,131.2333,.....,NT,23,..,..
014110,14,NA RAILWAY 22 MILE SITE,1961,1974,-12.5617,131.0717,.....,NT,38,..,..
014111,14,DS20,1992,..,-12.605,131.2988,GPS,NT,17,..,..
014112,14,NIGHTCLIFF POOL,1962,..,-12.3771,130.8484,GPS,NT,7,..,..
014113,14,LAKE FINNISS FARM,1959,2019,-12.3559,131.4932,GPS,NT,6,..,..
014114,14,DS18,1992,..,-12.6086,131.2352,GPS,NT,28,..,..
014115,14,BLACK HILLS,1963,1963,-19.8833,129.7833,.....,NT,549,..,..
014116,14,BERRIMAH RESEARCH FARM,1963,..,-12.4429,130.9325,GPS,NT,35,..,..
014117,14,DS17,1992,..,-12.6026,131.3213,GPS,NT,15,..,..
014118,14,BLUE MUD BAY,1918,1922,-11.2167,131.8333,.....,NT,5,..,..
014119,14,DS16,1992,..,-12.5982,131.3048,GPS,NT,15,..,..
014120,14,BULLITA,1916,1974,-16.1167,130.4167,.....,NT,160,..,..
014121,14,BURNSIDE,1915,1946,-13.4667,131.4167,.....,NT,100,..,..
014122,14,COSMOPOLITAN GOLD MINE,1904,1925,-13.85,131.8,.....,NT,230,..,..
014123,14,POINT CHARLES LIGHTHOUSE,1899,1933,-12.4,130.6,.....,NT,15,..,..
014124,14,STAPLETON,1913,1937,-13.1833,131,.....,NT,86,..,..
014125,14,DS15,1992,..,-12.5976,131.2767,GPS,NT,20,..,..
014126,14,DS14,1992,..,-12.5983,131.2529,GPS,NT,26,..,..
014127,14,TEMIRA,1963,1965,-12.45,130.8333,.....,NT,15.2,..,..
014128,14,DS12,1992,..,-12.5917,131.3227,GPS,NT,13,..,..
014129,14,BELYUEN,1963,2008,-12.538,130.6985,GPS,NT,25,..,..
014130,14,SKEWES STORE,1971,1971,-12.5833,131.1333,.....,NT,38,..,..
014131,14,DS11,1992,..,-12.5854,131.2895,GPS,NT,4,..,..
014132,14,NIGHTCLIFF BAXTER,1962,1964,-12.3667,131.8667,.....,NT,6.1,..,..
014133,14,JIMMY CREEK,1963,1964,-12.5833,131.9167,.....,NT,9.1,..,..
014134,14,RUM JUNGLE WATER RES.,1961,1963,-13.15,131,.....,NT,98,..,..
014135,14,PINE CREEK WELCOME INN,1963,1968,-13.6333,131.6333,.....,NT,213.4,..,..
014136,14,DS10,1992,..,-12.584,131.2655,GPS,NT,26,..,..
014137,14,DS08,1992,..,-12.5787,131.3095,GPS,NT,5,..,..
014138,14,BATCHELOR POST OFFICE,1960,1987,-13.05,131.03,.....,NT,104,..,..
014139,14,DS04,1992,..,-12.557,131.2837,GPS,NT,10,..,..
014140,14,DS03,1992,..,-12.5622,131.2668,GPS,NT,12,..,..
014141,14,PINELANDS,2004,2019,-12.4428,130.9556,GPS,NT,34,..,..
014142,14,PIRLANGIMPI AIRPORT,1963,..,-11.4021,130.4217,GPS,NT,18.3,19.3,94119
014143,14,AWILLAWAY FLY CREEK,2004,..,-12.8,131.049,GPS,NT,51,..,..
014144,14,MARRARA,2005,..,-12.3962,130.8789,GPS,NT,16,..,..
014145,14,LAMBELL'S LAGOON,1978,..,-12.5777,131.2535,GPS,NT,22,..,..
014146,14,HUANDOT FARM,1963,1971,-12.9167,131.1667,.....,NT,107,..,..
014147,14,PIONEER CREEK,2005,..,-12.723,130.8891,GPS,NT,30,..,..
014148,14,CAMP CREEK,2005,..,-13.142,130.9314,GPS,NT,78,..,..
014149,14,HOWARD SPRINGS NATURE PARK,1964,..,-12.4558,131.0506,GPS,NT,34,..,..
014150,14,LAKE DEAN,1964,1966,-12.7267,131.01,.....,NT,9,..,..
014151,14,MILTON SPRINGS,1964,1974,-13.2167,131,.....,NT,152,..,..
014152,14,MOUNT BUNDY ICE UA,2006,2006,-13.23,131.13,GPS,NT,60,..,..
014153,14,BLACK POINT,1965,..,-11.1538,132.143,GPS,NT,5,10,94134
014154,14,POINT STUART ICE UA,2006,2006,-12.5858,131.7609,GPS,NT,25,..,..
014155,14,MICKET CREEK RIFLE CLUB,2005,2010,-12.4058,130.9413,GPS,NT,10,..,..
014156,14,MARRAKAI ABATTOIR,1966,1966,-12.55,131.6333,.....,NT,6,..,..
014157,14,EDITH SPRINGS,2005,2012,-14.2225,131.9303,GPS,NT,85,..,..
014158,14,ROSEBERY,2006,2013,-12.5045,130.9906,GPS,NT,20,..,..
014159,14,MIDDLE POINT NAVY,1976,2002,-12.6102,131.2901,GPS,NT,15.2,..,..
014160,14,HUMPTY DOO FIRE STATION,2006,2019,-12.5723,131.1006,GPS,NT,41,..,..
014161,14,DARWIN REGIONAL OFFICE,1967,1973,-12.4667,130.8333,.....,NT,27.4,40.2,..
014162,14,COCONUT GROVE,1967,2005,-12.399,130.8508,GPS,NT,5,..,..
014163,14,DARWIN BOTANIC GARDENS,1967,..,-12.4395,130.8376,GPS,NT,15.2,..,..
014164,14,JINGILI,1967,2001,-12.3931,130.8714,.....,NT,10,..,..
014165,14,MUDGINBERRI,1963,1981,-12.5931,132.88,.....,NT,31,..,..
014166,14,DARWIN RACECOURSE,1968,1971,-12.4333,130.85,.....,NT,12,..,..
014167,14,STOKES HILL,1968,2019,-12.4648,130.8495,GPS,NT,41,..,..
014168,14,MENELING,1964,1977,-13.0533,130.995,.....,NT,84,..,..
014169,14,COONAWARRA NAVY,1967,2002,-12.4333,130.905,.....,NT,34,..,..
014170,14,LARRAKEYAH,1968,2020,-12.4582,130.8283,GPS,NT,30.5,..,..
014171,14,YARRAWONGA PARK,1968,1973,-12.4667,130.9833,.....,NT,25,..,..
014172,14,ELEVEN MILE RAAF,1967,2004,-12.4509,130.9575,GPS,NT,35,..,..
014173,14,BAN BAN SPRINGS,1968,..,-13.3792,131.5053,.....,NT,180,..,..
014174,14,YARRAMAN,1966,1999,-13.0167,130.95,.....,NT,40,..,..
014175,14,LEE POINT RAAF,1959,1999,-12.36,130.8883,.....,NT,7.6,..,..
014176,14,MUNMALARY,1964,1986,-12.4767,132.5,.....,NT,40,..,..
014177,14,MOUNT RINGWOOD,1968,..,-13.1281,131.3738,GPS,NT,20,..,..
014178,14,SHOVEL BILLABONG,1968,1968,-13.3,132.3028,.....,NT,157,..,..
014179,14,GOODPARLA,1968,1992,-13.4683,132.2733,.....,NT,92,..,..
014180,14,MURGANELLA,1967,2003,-11.5472,132.9255,GPS,NT,15,..,..
014181,14,DOUGLAS,1965,1986,-13.6333,131.45,.....,NT,60,..,..
014182,14,WINNELLIE PARK,1968,1975,-12.4333,130.9,.....,NT,30,..,..
014183,14,DARWIN RIVER DAM,1968,..,-12.8324,130.9713,GPS,NT,100,..,..
014184,14,ADELAIDE RIVER 67 MILE,1968,1985,-13.1667,131.1,.....,NT,170,..,..
014185,14,FRANCES CREEK MINE,1968,1974,-13.6,131.85,.....,NT,186,..,..
014186,14,KAREELA FLATS,1969,1971,-12.5667,131.1,.....,NT,38,..,..
014187,14,GROSE ISLAND,1969,1971,-12.65,130.3667,.....,NT,2.7,..,..
014188,14,WANGI,1969,1971,-13.15,130.6333,.....,NT,100,..,..
014189,14,MOUNT BUNDY MINE,1968,1971,-12.8667,131.5833,.....,NT,20.4,..,..
014190,14,COOMALIE CREEK,1969,1978,-13.0283,131.1167,.....,NT,40,..,..
014191,14,BATCHELOR STRIP RAAF,1942,1945,-13.0667,131.0333,.....,NT,116,..,..
014192,14,GIRRAWEEN,1995,..,-12.5337,131.0949,GPS,NT,35,..,..
014193,14,STAPLETON,1972,1981,-13.1833,131.0383,.....,NT,153,..,..
014194,14,MELVILLE ISLAND,1912,1917,-11.7667,130.6167,.....,NT,30,..,..
014195,14,ADELAIDE RIVER AASC,1944,1946,-13.3333,131.3333,.....,NT,85,..,..
014196,14,CHANNEL ISLAND LEPER HOSPITAL,1936,1937,-12.5,130.8833,.....,NT,7,..,..
014197,14,HUGHES FIELD,1942,1945,-12.7,131.0833,.....,NT,39.6,..,..
014198,14,JABIRU AIRPORT,1984,..,-12.6592,132.894,GPS,NT,26.5,28,94137
014199,14,LONG FIELD USAAF,1942,1944,-13.5833,131.4167,.....,NT,91.4,..,..
014200,14,EMERY POINT,1978,1992,-12.4633,130.8083,.....,NT,5,..,..
014201,14,COX PENINSULA TRANSMITTER,1975,2014,-12.4124,130.6264,GPS,NT,16.5,..,..
014202,14,BROOKINGS CREEK 17 MILE STORE,1977,1992,-12.5333,131.0383,.....,NT,48,..,..
014203,14,AMBROOKVILLE,1908,1909,-13.1333,131.35,.....,NT,49,..,..
014204,14,THE PINES,1971,..,-13.7584,131.5739,GPS,NT,100,..,..
014205,14,EMERALD SPRINGS,1981,..,-13.6312,131.6307,GPS,NT,198,..,..
014206,14,SOUTHPORT,2006,..,-12.727,130.9475,GPS,NT,16,..,..
014207,14,ADELAIDE RIVER HRI AUST FARM,1942,1946,-13.2,131.15,.....,NT,40,..,..
014208,14,JABIRU COUNCIL,1983,..,-12.6686,132.8358,GPS,NT,31,..,..
014209,14,LAMBELL'S LAGOON,1983,2005,-12.5751,131.2671,GPS,NT,21,..,..
014210,14,PALMERSTON (YARRAWONGA),1983,..,-12.4721,130.9926,GPS,NT,41,..,..
014211,14,DARWIN ROSS SMITH AERO,1934,1942,-12.4333,130.85,.....,NT,15,15,..
014212,14,ANNIE RIVER,1985,2000,-12.7708,130.7456,GPS,NT,25,..,..
